total_points,minutes,goals_scored,assists,clean_sheets,influence,creativity,threat,ict_index,bonus,bps,value_season,yellow_cards,red_cards,saves,penalties_missed,own_goals,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,goal_contrib,goals_per90,assists_per90,contrib_per90,points_per90,points_per_minute,points_per_million,position_Forward,position_Goalkeeper,position_Manager,position_Midfielder,team_name_Aston Villa,team_name_Bournemouth,team_name_Brentford,team_name_Brighton,team_name_Chelsea,team_name_Crystal Palace,team_name_Everton,team_name_Fulham,team_name_Ipswich,team_name_Leicester,team_name_Liverpool,team_name_Man City,team_name_Man Utd,team_name_Newcastle,team_name_Nott'm Forest,team_name_Southampton,team_name_Spurs,team_name_West Ham,team_name_Wolves
134,3336,2,6,9,694.0,642.0,238.0,157.3,10,550,25.3,4,0,0,0,0,45,0.6,2.57,3.17,48.69,8,0.0539568345323741,0.1618705035971223,0.2158273381294964,3.6151079136690645,0.04016786570743405,5.296442687747035,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,2339,12,6,13,700.0,654.1,771.0,212.0,14,532,26.8,8,0,0,0,0,29,10.05,3.66,13.71,32.6,18,0.4617357845233006,0.2308678922616503,0.6926036767849508,6.079521162890124,0.0675502351432236,5.895522388059701,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,1998,7,4,7,624.6,496.8,754.0,187.2,7,432,24.7,3,0,0,0,0,23,8.42,3.24,11.66,31.96,11,0.3153153153153153,0.1801801801801802,0.4954954954954955,5.0,0.05555555555555555,4.493927125506073,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,176,0,0,0,54.0,102.4,47.0,20.4,0,52,2.1,1,0,0,0,0,4,0.55,0.97,1.52,3.35,0,0.0,0.0,0.0,5.113636363636364,0.056818181818181816,4.761904761904762,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,745,0,0,3,141.6,171.6,118.0,43.2,0,132,5.5,3,0,0,0,0,8,0.73,1.0,1.73,10.14,0,0.0,0.0,0.0,3.140939597315436,0.0348993288590604,4.7272727272727275,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
165,3202,11,7,11,792.2,688.9,1204.0,267.8,14,571,28.9,9,0,0,0,0,41,9.51,4.43,13.94,44.18,18,0.30918176139912557,0.19675202998126173,0.5059337913803873,4.637726420986883,0.051530293566520925,5.709342560553633,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,1103,0,0,2,271.6,84.2,39.0,39.6,3,114,6.7,5,0,0,0,0,17,0.84,0.48,1.32,14.76,0,0.0,0.0,0.0,2.5294650951949227,0.028105167724388033,4.626865671641791,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,229,1,1,0,112.0,115.3,195.0,42.3,2,90,4.8,0,0,0,0,0,4,1.18,1.29,2.47,4.08,2,0.39301310043668125,0.39301310043668125,0.7860262008733625,9.039301310043669,0.10043668122270742,4.791666666666667,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,1586,0,0,6,181.8,147.2,24.0,35.0,0,161,13.0,7,0,0,0,0,18,0.65,0.68,1.33,19.04,0,0.0,0.0,0.0,3.2345523329129886,0.035939470365699874,4.384615384615385,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,1932,3,7,4,447.0,664.8,442.0,155.4,4,362,16.1,6,0,0,0,0,29,5.51,3.65,9.16,25.42,10,0.13975155279503107,0.32608695652173914,0.46583850931677023,4.052795031055901,0.04503105590062112,5.403726708074534,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,450,0,0,1,146.4,0.0,0.0,14.6,1,76,4.3,0,0,20,0,0,5,0.0,0.01,0.01,7.36,0,0.0,0.0,0.0,3.8,0.042222222222222223,4.4186046511627906,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,3109,0,1,8,651.4,177.0,88.0,92.0,8,429,21.4,4,1,0,0,0,42,1.2,0.76,1.96,42.54,1,0.0,0.02894821486008363,0.02894821486008363,2.721132196847861,0.030234802187198456,4.392523364485982,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,2790,0,0,8,744.4,10.4,4.0,75.8,7,406,23.0,3,0,97,0,0,39,0.06,0.03,0.09,38.83,0,0.0,0.0,0.0,3.4193548387096775,0.03799283154121864,4.608695652173913,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,2422,3,2,7,826.4,217.6,193.0,123.6,14,449,23.1,10,0,0,0,0,31,1.82,1.57,3.39,37.44,5,0.11147811725846407,0.07431874483897605,0.18579686209744012,3.864574731626755,0.042939719240297276,4.502164502164502,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,492,0,0,0,56.8,30.6,4.0,9.2,0,20,2.8,2,0,0,0,0,10,0.0,0.1,0.1,9.69,0,0.0,0.0,0.0,2.1951219512195124,0.024390243902439025,4.285714285714286,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128,2317,10,5,11,456.0,331.9,966.0,174.8,20,487,21.7,1,1,0,1,0,30,12.47,1.74,14.21,26.78,15,0.38843331894691413,0.19421665947345707,0.5826499784203711,4.971946482520501,0.05524384980578334,5.8986175115207375,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,22,0,0,0,2.4,0.2,2.0,0.4,0,14,0.9,0,0,0,0,0,0,0.0,0.0,0.0,0.16,0,0.0,0.0,0.0,16.363636363636363,0.18181818181818182,4.444444444444445,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,0,0.0,0.0,0.0,0.0,0,3,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,90.0,1.0,5.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,9,0,0,0,2.2,1.8,0.0,0.4,0,8,0.8,0,0,0,0,0,1,0.0,0.0,0.0,0.08,0,0.0,0.0,0.0,30.0,0.3333333333333333,3.75,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,0,2.0,1.0,0.0,0.3,0,5,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.04,0,0.0,0.0,0.0,90.0,1.0,5.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,0,0,0,0,0.0,0.0,0.0,0.0,0,0,74.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7380.0,82.0,1.1006711409395973,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,1433,0,0,3,199.0,128.1,158.0,48.5,0,120,8.9,5,0,0,0,0,25,0.97,0.48,1.45,21.7,0,0.0,0.0,0.0,2.449406838799721,0.02721563154221912,4.382022471910112,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127,3420,2,7,8,1023.2,160.5,311.0,149.6,11,549,27.6,5,0,0,0,0,57,2.44,1.57,4.01,56.31,9,0.05263157894736842,0.18421052631578946,0.23684210526315788,3.3421052631578947,0.03713450292397661,4.601449275362318,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,2911,2,10,11,714.8,1006.4,338.0,205.9,10,611,26.7,2,0,0,0,0,41,2.91,7.01,9.92,45.6,12,0.061834421161113026,0.30917210580556514,0.37100652696667813,4.050154586052903,0.04500171762281003,4.906367041198502,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
138,3275,0,2,7,1298.4,30.3,0.0,132.5,12,584,30.7,1,0,153,0,0,55,0.0,0.11,0.11,54.82,2,0.0,0.05496183206106871,0.05496183206106871,3.792366412213741,0.04213740458015267,4.495114006514658,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,94,0,0,0,13.6,2.1,2.0,1.7,0,5,0.9,0,0,0,0,0,3,0.0,0.01,0.01,2.16,0,0.0,0.0,0.0,3.829787234042553,0.0425531914893617,4.444444444444445,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,2251,1,3,6,356.6,284.2,131.0,77.2,2,384,15.2,3,0,0,0,2,38,0.83,2.38,3.21,37.37,4,0.039982230119946685,0.11994669035984007,0.15992892047978674,2.918702798756108,0.03243003109729009,4.802631578947369,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,846,0,2,2,157.0,249.5,32.0,43.8,1,179,7.2,2,0,0,0,0,17,0.23,1.75,1.98,16.41,2,0.0,0.2127659574468085,0.2127659574468085,4.042553191489362,0.04491725768321513,5.277777777777778,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,28,0,0,0,5.0,0.8,0.0,0.6,0,8,0.8,0,0,0,0,0,0,0.0,0.0,0.0,0.32,0,0.0,0.0,0.0,9.642857142857142,0.10714285714285714,3.75,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,53,0,0,0,8.0,4.5,3.0,1.2,0,30,2.3,0,0,0,0,0,2,0.15,0.0,0.15,1.79,0,0.0,0.0,0.0,16.9811320754717,0.18867924528301888,4.347826086956522,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,3092,1,5,8,542.0,462.2,391.0,139.9,0,460,18.8,7,0,0,0,0,49,2.96,4.94,7.9,50.62,6,0.029107373868046574,0.14553686934023286,0.17464424320827943,2.736093143596378,0.03040103492884864,5.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,3415,20,9,9,1236.8,1107.5,1060.0,340.8,29,948,28.4,3,0,0,1,0,55,12.52,9.24,21.75,55.4,29,0.527086383601757,0.23718887262079064,0.7642752562225477,6.219619326500732,0.06910688140556369,8.309859154929578,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,180,0,0,1,36.8,3.0,6.0,4.6,0,30,2.1,2,0,0,0,0,4,0.0,0.02,0.02,2.71,0,0.0,0.0,0.0,4.5,0.05,4.285714285714286,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,2820,5,5,6,735.4,333.0,409.0,147.9,7,580,22.3,8,1,0,0,0,45,4.23,1.38,5.61,44.54,10,0.1595744680851064,0.1595744680851064,0.3191489361702128,3.414893617021277,0.03794326241134752,4.798206278026906,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,23,0,0,0,0.0,0.5,0.0,0.0,0,3,0.4,0,0,0,0,0,0,0.0,0.02,0.02,0.69,0,0.0,0.0,0.0,7.82608695652174,0.08695652173913043,5.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,1912,2,0,2,540.2,101.2,193.0,83.6,0,233,10.7,2,0,0,0,1,35,1.08,0.64,1.72,34.33,2,0.09414225941422595,0.0,0.09414225941422595,2.2123430962343096,0.024581589958158997,4.392523364485982,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,1100,0,2,2,214.4,185.8,78.0,48.0,0,125,8.4,2,0,0,0,0,20,0.2,2.09,2.29,21.52,2,0.0,0.16363636363636364,0.16363636363636364,2.9454545454545458,0.03272727272727273,4.285714285714286,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149,2281,11,4,10,630.8,312.7,892.0,183.3,12,498,28.1,3,0,0,0,0,34,8.45,1.75,10.2,30.66,15,0.43402016659359927,0.1578255151249452,0.5918456817185445,5.8790004384042085,0.06532222709338009,5.302491103202847,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,167,0,0,0,18.2,30.6,12.0,5.8,0,32,1.5,0,0,0,0,0,4,0.13,0.04,0.17,3.54,0,0.0,0.0,0.0,4.850299401197605,0.05389221556886228,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,144,0,0,0,21.4,0.1,0.0,2.1,0,14,0.5,0,0,3,0,0,2,0.0,0.0,0.0,1.49,0,0.0,0.0,0.0,1.25,0.013888888888888888,4.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
185,2921,18,6,9,849.4,400.0,1181.0,242.4,32,739,26.8,5,0,0,0,0,45,18.58,2.2,20.77,45.12,24,0.5546045874700445,0.18486819582334818,0.7394727832933927,5.7001027045532355,0.06333447449503594,6.902985074626866,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,1435,0,0,3,259.6,196.1,89.0,54.4,0,255,10.0,6,0,0,0,0,25,0.62,0.91,1.53,26.43,0,0.0,0.0,0.0,2.696864111498258,0.029965156794425088,4.3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,443,2,1,0,142.2,71.5,154.0,36.3,1,127,7.8,1,0,0,0,0,14,2.49,0.54,3.03,11.46,3,0.4063205417607223,0.20316027088036115,0.6094808126410834,7.1106094808126405,0.07900677200902935,4.487179487179487,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,2584,0,1,5,587.4,108.3,226.0,92.3,1,266,15.1,3,0,0,0,0,49,2.09,0.52,2.61,44.61,1,0.0,0.0348297213622291,0.0348297213622291,2.1594427244582044,0.023993808049535603,4.105960264900662,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,0,0,0,2.6,0.1,0.0,0.3,0,5,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30.0,0.3333333333333333,5.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,11,0,0,0,10.0,0.3,2.0,1.2,0,11,0.6,0,0,0,0,0,2,0.0,0.0,0.0,0.35,0,0.0,0.0,0.0,24.545454545454547,0.2727272727272727,5.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,0,0,0,0.2,0.3,0.0,0.1,0,3,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.14,0,0.0,0.0,0.0,22.5,0.25,5.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,112,0,0,0,27.8,15.8,10.0,5.4,0,32,1.8,0,0,0,0,0,1,0.12,0.04,0.16,1.89,0,0.0,0.0,0.0,6.428571428571429,0.07142857142857142,4.444444444444445,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116,0,0,0,0,0.0,0.0,0.0,0.0,0,0,145.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10440.0,116.0,0.8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,523,0,1,2,105.2,105.2,30.0,24.2,0,115,6.0,2,0,0,0,0,5,0.19,0.7,0.89,6.66,1,0.0,0.17208413001912046,0.17208413001912046,4.646271510516253,0.05162523900573614,4.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
